geonames datasets sourced from geonames.org under opensource attribution license
geonames datasets downloaded from https://data.opendatasoft.com
opendatasoft dataset identifier geonames-all-cities-with-a-population-1000@public
opensoft url https://data.opendatasoft.com/explore/dataset/geonames-all-cities-with-a-population-1000%40public/information/
This file is extracted from the download
"CITY_NAME"|"CITY_NAME_UNICODE"|"COUNTRY_CODE"|"COUNTRY_NAME"|"POPULATION"|"TIME_ZONE_NAME"|"LATITUDE"|"LONGITUDE"
"Nyandiwa"|"Nyandiwa"|"KE"|"Kenya"|4033|"Africa/Nairobi"|"-0.72265"|"34.0591"
"Nyangusu"|"Nyangusu"|"KE"|"Kenya"|3590|"Africa/Nairobi"|"-0.93263"|"34.84421"
"Nyansiongo"|"Nyansiongo"|"KE"|"Kenya"|5993|"Africa/Nairobi"|"-0.7596"|"35.0148"
"Nyeri"|"Nyeri"|"KE"|"Kenya"|80081|"Africa/Nairobi"|"-0.42013"|"36.94759"
"Ogembo"|"Ogembo"|"KE"|"Kenya"|20000|"Africa/Nairobi"|"-0.80116"|"34.72579"
"Ogunja"|"Ogunja"|"KE"|"Kenya"|7060|"Africa/Nairobi"|"0.19019"|"34.29916"
"Ol Donyo"|"Ol Donyo"|"KE"|"Kenya"|3353|"Africa/Nairobi"|"-1.084"|"37.25274"
"Ol Joro Orok"|"Ol Joro Orok"|"KE"|"Kenya"|2116|"Africa/Nairobi"|"-0.07473"|"36.36288"
"Ol Kalau South Settlement"|"Ol Kalau South Settlement"|"KE"|"Kenya"|13234|"Africa/Nairobi"|"-0.27444"|"36.33999"
"Ol Kalou"|"Ol Kalou"|"KE"|"Kenya"|47795|"Africa/Nairobi"|"-0.27088"|"36.37917"
"Olenguruone"|"Olenguruone"|"KE"|"Kenya"|2787|"Africa/Nairobi"|"-0.5861"|"35.68769"
"Oloitokitok"|"Oloitokitok"|"KE"|"Kenya"|10568|"Africa/Nairobi"|"-2.92724"|"37.5103"
"Olulung'a"|"Olulung’a"|"KE"|"Kenya"|5609|"Africa/Nairobi"|"-1.00268"|"35.66336"
"Ongata Rongai"|"Ongata Rongai"|"KE"|"Kenya"|172569|"Africa/Nairobi"|"-1.3953"|"36.764"
"Ortum"|"Ortum"|"KE"|"Kenya"|3372|"Africa/Nairobi"|"1.43735"|"35.35629"
"Othaya"|"Othaya"|"KE"|"Kenya"|6650|"Africa/Nairobi"|"-0.54655"|"36.93178"
"Oyugis"|"Oyugis"|"KE"|"Kenya"|19947|"Africa/Nairobi"|"-0.50974"|"34.73067"
"Port Victoria"|"Port Victoria"|"KE"|"Kenya"|12194|"Africa/Nairobi"|"0.09809"|"33.97248"
"Pumwani"|"Pumwani"|"KE"|"Kenya"|29616|"Africa/Nairobi"|"-1.28333"|"36.85"
"Rabuor"|"Rabuor"|"KE"|"Kenya"|2942|"Africa/Nairobi"|"-0.14989"|"34.82584"
"Ramu"|"Ramu"|"KE"|"Kenya"|35644|"Africa/Nairobi"|"3.93147"|"41.22295"
"Rironi"|"Rironi"|"KE"|"Kenya"|5544|"Africa/Nairobi"|"-1.15116"|"36.63555"
"Rodi"|"Rodi"|"KE"|"Kenya"|8122|"Africa/Nairobi"|"-0.62457"|"34.503"
"Rombo"|"Rombo"|"KE"|"Kenya"|3854|"Africa/Nairobi"|"-3.04631"|"37.69539"
"Rongai"|"Rongai"|"KE"|"Kenya"|30471|"Africa/Nairobi"|"-0.17344"|"35.86313"
"Rongo"|"Rongo"|"KE"|"Kenya"|20688|"Africa/Nairobi"|"-0.75675"|"34.59833"
"Ruiru"|"Ruiru"|"KE"|"Kenya"|490120|"Africa/Nairobi"|"-1.14665"|"36.96087"
"Rumuruti"|"Rumuruti"|"KE"|"Kenya"|13056|"Africa/Nairobi"|"0.2725"|"36.53806"
"Runyenjes"|"Runyenjes"|"KE"|"Kenya"|4943|"Africa/Nairobi"|"-0.42304"|"37.57043"
"Saba Saba"|"Saba Saba"|"KE"|"Kenya"|2438|"Africa/Nairobi"|"-0.87592"|"37.14324"
"Sagana"|"Sagana"|"KE"|"Kenya"|13000|"Africa/Nairobi"|"-0.66806"|"37.20875"
"Samburu"|"Samburu"|"KE"|"Kenya"|4454|"Africa/Nairobi"|"-3.7947"|"39.26368"
"Sawa Sawa"|"Sawa Sawa"|"KE"|"Kenya"|12975|"Africa/Nairobi"|"-4.47166"|"39.48463"
"Sega"|"Sega"|"KE"|"Kenya"|4179|"Africa/Nairobi"|"0.25365"|"34.22784"
"Serem"|"Serem"|"KE"|"Kenya"|3984|"Africa/Nairobi"|"0.07717"|"34.85473"
"Shianda"|"Shianda"|"KE"|"Kenya"|7502|"Africa/Nairobi"|"0.31943"|"34.57352"
"Shimoni"|"Shimoni"|"KE"|"Kenya"|2374|"Africa/Nairobi"|"-4.64756"|"39.38175"
"Siakago"|"Siakago"|"KE"|"Kenya"|4315|"Africa/Nairobi"|"-0.57728"|"37.63996"
"Siaya"|"Siaya"|"KE"|"Kenya"|33153|"Africa/Nairobi"|"0.0607"|"34.28806"
"Simba"|"Simba"|"KE"|"Kenya"|2504|"Africa/Nairobi"|"-2.15792"|"37.59166"
"Sindo"|"Sindo"|"KE"|"Kenya"|10286|"Africa/Nairobi"|"-0.54061"|"34.16891"
"Sirisia"|"Sirisia"|"KE"|"Kenya"|2096|"Africa/Nairobi"|"0.75471"|"34.50351"
"Sololo"|"Sololo"|"KE"|"Kenya"|7683|"Africa/Nairobi"|"3.56392"|"38.64321"
"Sondu"|"Sondu"|"KE"|"Kenya"|6869|"Africa/Nairobi"|"-0.3906"|"35.01266"
"Sori"|"Sori"|"KE"|"Kenya"|7020|"Africa/Nairobi"|"-0.8409"|"34.15978"
"Sotik"|"Sotik"|"KE"|"Kenya"|4194|"Africa/Nairobi"|"-0.69069"|"35.11102"
"South Kinangop"|"South Kinangop"|"KE"|"Kenya"|3929|"Africa/Nairobi"|"-0.7264"|"36.65258"
"Subukia"|"Subukia"|"KE"|"Kenya"|10344|"Africa/Nairobi"|"-0.01644"|"36.20927"
"Suguta"|"Suguta"|"KE"|"Kenya"|2328|"Africa/Nairobi"|"0.82495"|"36.68928"
"Sultan Hamud"|"Sultan Hamud"|"KE"|"Kenya"|8718|"Africa/Nairobi"|"-2.02042"|"37.37212"
"Tabaka"|"Tabaka"|"KE"|"Kenya"|2910|"Africa/Nairobi"|"-0.74743"|"34.66682"
"Takaba"|"Takaba"|"KE"|"Kenya"|21517|"Africa/Nairobi"|"3.35528"|"40.22278"
"Takaungu"|"Takaungu"|"KE"|"Kenya"|10760|"Africa/Nairobi"|"-3.6835"|"39.85687"
"Tala"|"Tala"|"KE"|"Kenya"|11446|"Africa/Nairobi"|"-1.26849"|"37.32186"
"Tarbaj"|"Tarbaj"|"KE"|"Kenya"|3146|"Africa/Nairobi"|"2.2085"|"40.11812"
"Taveta"|"Taveta"|"KE"|"Kenya"|22018|"Africa/Nairobi"|"-3.39879"|"37.68336"
"Thika"|"Thika"|"KE"|"Kenya"|251407|"Africa/Nairobi"|"-1.03326"|"37.06933"
"Timau"|"Timau"|"KE"|"Kenya"|10571|"Africa/Nairobi"|"0.0835"|"37.23925"
"Timboroa"|"Timboroa"|"KE"|"Kenya"|4744|"Africa/Nairobi"|"0.0855"|"35.53021"
"Tinganga"|"Tinganga"|"KE"|"Kenya"|6059|"Africa/Nairobi"|"-1.13033"|"36.81358"
"Turbo"|"Turbo"|"KE"|"Kenya"|2559|"Africa/Nairobi"|"0.63367"|"35.04815"
"Ukunda"|"Ukunda"|"KE"|"Kenya"|77686|"Africa/Nairobi"|"-4.2929"|"39.56404"
"Upper Gilgil"|"Upper Gilgil"|"KE"|"Kenya"|60711|"Africa/Nairobi"|"-0.21209"|"36.27248"
"Usenge"|"Usenge"|"KE"|"Kenya"|7976|"Africa/Nairobi"|"-0.06731"|"34.0566"
"Vipingo"|"Vipingo"|"KE"|"Kenya"|12183|"Africa/Nairobi"|"-3.81466"|"39.81282"
"Voi"|"Voi"|"KE"|"Kenya"|53353|"Africa/Nairobi"|"-3.39605"|"38.55609"
"Wajir"|"Wajir"|"KE"|"Kenya"|90116|"Africa/Nairobi"|"1.7471"|"40.05732"
"Wamba"|"Wamba"|"KE"|"Kenya"|4580|"Africa/Nairobi"|"0.98016"|"37.32349"
"Wamunyu"|"Wamunyu"|"KE"|"Kenya"|2190|"Africa/Nairobi"|"-1.40983"|"37.56358"
"Wanguru"|"Wanguru"|"KE"|"Kenya"|51722|"Africa/Nairobi"|"-0.68393"|"37.35701"
"Watamu"|"Watamu"|"KE"|"Kenya"|27857|"Africa/Nairobi"|"-3.35335"|"40.02095"
"Webuye"|"Webuye"|"KE"|"Kenya"|42642|"Africa/Nairobi"|"0.6004"|"34.77119"
"Witu"|"Witu"|"KE"|"Kenya"|5380|"Africa/Nairobi"|"-2.38892"|"40.43827"
"Wiyumiririe"|"Wiyumiririe"|"KE"|"Kenya"|2449|"Africa/Nairobi"|"-0.07732"|"36.57959"
"Wote"|"Wote"|"KE"|"Kenya"|19725|"Africa/Nairobi"|"-1.78079"|"37.62882"
"Wundanyi"|"Wundanyi"|"KE"|"Kenya"|12501|"Africa/Nairobi"|"-3.39642"|"38.35729"
"Yala"|"Yala"|"KE"|"Kenya"|3237|"Africa/Nairobi"|"0.09438"|"34.53602"
"Ak-Say"|"Ak-Say"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.87438"|"70.52211"
"Ak-Suu"|"Ak-Suu"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.89877"|"69.3716"
"Ak-Suu"|"Ak-Suu"|"KG"|"Kyrgyzstan"|14009|"Asia/Bishkek"|"42.49948"|"78.52702"
"Ak-Tatyr"|"Ak-Tatyr"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.9599"|"70.48451"
"Ala-Buka"|"Ala-Buka"|"KG"|"Kyrgyzstan"|15426|"Asia/Bishkek"|"41.4105"|"71.48628"
"Alga"|"Alga"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.2363"|"71.49899"
"Andarak"|"Andarak"|"KG"|"Kyrgyzstan"|8001|"Asia/Bishkek"|"39.76849"|"69.46398"
"Aravan"|"Aravan"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.51608"|"72.4996"
"At-Bashi"|"At-Bashi"|"KG"|"Kyrgyzstan"|14655|"Asia/Bishkek"|"41.16951"|"75.80099"
"Aydarken"|"Aydarken"|"KG"|"Kyrgyzstan"|11857|"Asia/Bishkek"|"39.94319"|"71.34184"
"Baetovo"|"Baetovo"|"KG"|"Kyrgyzstan"|10682|"Asia/Bishkek"|"41.26668"|"74.95698"
"Bakai-Ata"|"Bakai-Ata"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.49298"|"71.9236"
"Balykchy"|"Balykchy"|"KG"|"Kyrgyzstan"|42875|"Asia/Bishkek"|"42.46017"|"76.18709"
"Batken"|"Batken"|"KG"|"Kyrgyzstan"|27730|"Asia/Bishkek"|"40.06259"|"70.81939"
"Bazar-Korgon"|"Bazar-Korgon"|"KG"|"Kyrgyzstan"|41011|"Asia/Bishkek"|"41.0376"|"72.74586"
"Belovodskoye"|"Belovodskoye"|"KG"|"Kyrgyzstan"|23046|"Asia/Bishkek"|"42.82944"|"74.1083"
"Beshkent"|"Beshkent"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.03083"|"69.81861"
"Bishkek"|"Bishkek"|"KG"|"Kyrgyzstan"|900000|"Asia/Bishkek"|"42.87"|"74.59"
"Bokombayevskoye"|"Bokombayevskoye"|"KG"|"Kyrgyzstan"|14267|"Asia/Bishkek"|"42.11769"|"76.99332"
"Boz-Adyr"|"Boz-Adyr"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.9986"|"71.07338"
"Chayek"|"Chayek"|"KG"|"Kyrgyzstan"|3762|"Asia/Bishkek"|"41.92768"|"74.51699"
"Chek"|"Chek"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.10934"|"70.84636"
"Cholpon-Ata"|"Cholpon-Ata"|"KG"|"Kyrgyzstan"|14237|"Asia/Bishkek"|"42.64944"|"77.08225"
"Chuy"|"Chuy"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.81973"|"75.28233"
"Daroot-Korgon"|"Daroot-Korgon"|"KG"|"Kyrgyzstan"|6421|"Asia/Bishkek"|"39.55274"|"72.20518"
"Gul'cha"|"Gul’cha"|"KG"|"Kyrgyzstan"|13755|"Asia/Bishkek"|"40.3138"|"73.44418"
"Iradan"|"Iradan"|"KG"|"Kyrgyzstan"|26200|"Asia/Bishkek"|"40.26667"|"72.1"
"Ivanovka"|"Ivanovka"|"KG"|"Kyrgyzstan"|17513|"Asia/Bishkek"|"42.88778"|"75.085"
"Ivanovo-Alekseyevka"|"Ivanovo-Alekseyevka"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.54689"|"72.20921"
"Jalal-Abad"|"Jalal-Abad"|"KG"|"Kyrgyzstan"|123239|"Asia/Bishkek"|"40.93333"|"73.0"
"Kadzhi-Say"|"Kadzhi-Say"|"KG"|"Kyrgyzstan"|4000|"Asia/Bishkek"|"42.14107"|"77.17848"
"Kaindy"|"Kaindy"|"KG"|"Kyrgyzstan"|9561|"Asia/Bishkek"|"42.82469"|"73.67585"
"Kant"|"Kant"|"KG"|"Kyrgyzstan"|22617|"Asia/Bishkek"|"42.89106"|"74.85077"
"Kanysh-Kyya"|"Kanysh-Kyya"|"KG"|"Kyrgyzstan"|4805|"Asia/Bishkek"|"41.76536"|"71.09181"
"Kara Suu"|"Kara Suu"|"KG"|"Kyrgyzstan"|26609|"Asia/Bishkek"|"40.7046"|"72.86666"
"Kara-Bak"|"Kara-Bak"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.16169"|"70.81959"
"Kara-Balta"|"Kara-Balta"|"KG"|"Kyrgyzstan"|48278|"Asia/Bishkek"|"42.81423"|"73.84813"
"Kara-Debe"|"Kara-Dëbë"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.24428"|"72.04475"
"Kara-Dzhygach"|"Kara-Dzhygach"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.12209"|"72.09271"
"Kara-Kulja"|"Kara-Kulja"|"KG"|"Kyrgyzstan"|15616|"Asia/Bishkek"|"40.63223"|"73.59249"
"Karakol"|"Karakol"|"KG"|"Kyrgyzstan"|84351|"Asia/Bishkek"|"42.49068"|"78.39362"
"Karavan"|"Karavan"|"KG"|"Kyrgyzstan"|1100|"Asia/Bishkek"|"40.29513"|"72.18627"
"Katran"|"Katran"|"KG"|"Kyrgyzstan"|7149|"Asia/Bishkek"|"39.84434"|"70.01474"
"Kazarman"|"Kazarman"|"KG"|"Kyrgyzstan"|11191|"Asia/Bishkek"|"41.40452"|"74.02828"
"Kemin"|"Kemin"|"KG"|"Kyrgyzstan"|10354|"Asia/Bishkek"|"42.78611"|"75.69167"
"Kerben"|"Kerben"|"KG"|"Kyrgyzstan"|14141|"Asia/Bishkek"|"41.49399"|"71.75826"
"Khalmion"|"Khalmion"|"KG"|"Kyrgyzstan"|6274|"Asia/Bishkek"|"40.21218"|"71.63274"
"Kochkor"|"Kochkor"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.21552"|"75.75659"
"Kochkor-Ata"|"Kochkor-Ata"|"KG"|"Kyrgyzstan"|17177|"Asia/Bishkek"|"41.03709"|"72.4832"
"Korgon"|"Korgon"|"KG"|"Kyrgyzstan"|2204|"Asia/Bishkek"|"39.88899"|"69.93559"
"Kulundu"|"Kulundu"|"KG"|"Kyrgyzstan"|8250|"Asia/Bishkek"|"40.10635"|"69.64127"
"Kyrgyz-Kyshtak"|"Kyrgyz-Kyshtak"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.31055"|"71.34966"
"Kyzyl-Adyr"|"Kyzyl-Adyr"|"KG"|"Kyrgyzstan"|13612|"Asia/Bishkek"|"42.61981"|"71.5891"
"Kyzyl-Bulak"|"Kyzyl-Bulak"|"KG"|"Kyrgyzstan"|2272|"Asia/Bishkek"|"40.0517"|"71.73726"
"Kyzyl-Eshme"|"Kyzyl-Eshme"|"KG"|"Kyrgyzstan"|1100|"Asia/Bishkek"|"39.56559"|"72.27153"
"Kyzyl-Kyya"|"Kyzyl-Kyya"|"KG"|"Kyrgyzstan"|32000|"Asia/Bishkek"|"40.25684"|"72.12793"
"Kyzyl-Suu"|"Kyzyl-Suu"|"KG"|"Kyrgyzstan"|15075|"Asia/Bishkek"|"42.34211"|"78.00644"
"Lebedinovka"|"Lebedinovka"|"KG"|"Kyrgyzstan"|21118|"Asia/Bishkek"|"42.88454"|"74.67819"
"Markaz"|"Markaz"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"40.24019"|"71.89983"
"Massy"|"Massy"|"KG"|"Kyrgyzstan"|19774|"Asia/Bishkek"|"41.0601"|"72.63285"
"Mayevka"|"Mayevka"|"KG"|"Kyrgyzstan"|10535|"Asia/Bishkek"|"42.90927"|"74.5685"
"Naryn"|"Naryn"|"KG"|"Kyrgyzstan"|41178|"Asia/Bishkek"|"41.42866"|"75.99111"
"Nizhnyaya Ala-Archa"|"Nizhnyaya Ala-Archa"|"KG"|"Kyrgyzstan"|10760|"Asia/Bishkek"|"42.92245"|"74.56684"
"Nookat"|"Nookat"|"KG"|"Kyrgyzstan"|18228|"Asia/Bishkek"|"40.26597"|"72.61834"
"Ormosh"|"Ormosh"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.94591"|"71.26086"
"Orozbekovo"|"Orozbekovo"|"KG"|"Kyrgyzstan"|3503|"Asia/Bishkek"|"40.05689"|"71.66945"
"Osh"|"Osh"|"KG"|"Kyrgyzstan"|322164|"Asia/Bishkek"|"40.52828"|"72.7985"
"Pokrovka"|"Pokrovka"|"KG"|"Kyrgyzstan"|8522|"Asia/Bishkek"|"42.7362"|"71.60982"
"Pulgon"|"Pulgon"|"KG"|"Kyrgyzstan"|3014|"Asia/Bishkek"|"40.14724"|"71.72962"
"Razzakov"|"Razzakov"|"KG"|"Kyrgyzstan"|34219|"Asia/Bishkek"|"39.83895"|"69.5276"
"Samarkandyk"|"Samarkandyk"|"KG"|"Kyrgyzstan"|8015|"Asia/Bishkek"|"39.9981"|"70.54589"
"Sokuluk"|"Sokuluk"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.85401"|"74.30257"
"Sosnovka"|"Sosnovka"|"KG"|"Kyrgyzstan"|5885|"Asia/Bishkek"|"42.63707"|"73.89608"
"Suluktu"|"Suluktu"|"KG"|"Kyrgyzstan"|15019|"Asia/Bishkek"|"39.93652"|"69.56779"
"Suzak"|"Suzak"|"KG"|"Kyrgyzstan"|30534|"Asia/Bishkek"|"40.8982"|"72.90481"
"Talas"|"Talas"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"42.35473"|"72.65678"
"Talas"|"Talas"|"KG"|"Kyrgyzstan"|40308|"Asia/Bishkek"|"42.52277"|"72.24274"
"Tash-Kumyr"|"Tash-Kumyr"|"KG"|"Kyrgyzstan"|23594|"Asia/Bishkek"|"41.34612"|"72.21707"
"Tayan"|"Tayan"|"KG"|"Kyrgyzstan"|1693|"Asia/Bishkek"|"39.9026"|"71.10826"
"Toguz-Bulak"|"Toguz-Bulak"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"39.84331"|"69.71355"
"Tokmok"|"Tokmok"|"KG"|"Kyrgyzstan"|71443|"Asia/Bishkek"|"42.84194"|"75.30149"
"Toktogul"|"Toktogul"|"KG"|"Kyrgyzstan"|20577|"Asia/Bishkek"|"41.87442"|"72.94192"
"Tyup"|"Tyup"|"KG"|"Kyrgyzstan"|12355|"Asia/Bishkek"|"42.7276"|"78.36476"
"Uch-Korgon"|"Uch-Korgon"|"KG"|"Kyrgyzstan"|14708|"Asia/Bishkek"|"40.22881"|"72.05924"
"Uch-Terek"|"Üch-Terek"|"KG"|"Kyrgyzstan"|0|"Asia/Bishkek"|"41.76222"|"73.20033"
"Uzgen"|"Uzgen"|"KG"|"Kyrgyzstan"|49410|"Asia/Bishkek"|"40.76994"|"73.30068"
"Aek Phnum"|"Aek Phnum"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.15993"|"103.23134"
"Andoung Meas"|"Andoung Meas"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.86724"|"107.29682"
"Angkor Chum"|"Angkor Chum"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.68385"|"103.6479"
"Angkor Thum"|"Angkor Thum"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.48339"|"103.87413"
"Anlong Veaeng"|"Anlong Veaeng"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"14.23223"|"104.08107"
"Aoral"|"Aoral"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.68778"|"104.12959"
"Bak Khlang"|"Bak Khlang"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.56903"|"102.95542"
"Bakan"|"Bakan"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.60209"|"103.78579"
"Bakong"|"Bakong"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.34741"|"103.98756"
"Banan"|"Banan"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.93964"|"103.14239"
"Banlung"|"Banlung"|"KH"|"Cambodia"|17000|"Asia/Phnom_Penh"|"13.73939"|"106.98727"
"Banteay Meas"|"Banteay Meas"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.66781"|"104.56026"
"Bar Kaev"|"Bar Kaev"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.6862"|"107.21417"
"Baray"|"Baray"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.39429"|"105.07518"
"Baribour"|"Baribour"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.43758"|"104.46286"
"Basedth"|"Basedth"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.14918"|"104.53641"
"Bat Dambang"|"Bat Dambang"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.26298"|"103.09037"
"Batheay"|"Batheay"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.98935"|"104.94208"
"Battambang"|"Battambang"|"KH"|"Cambodia"|119251|"Asia/Phnom_Penh"|"13.10271"|"103.19822"
"Bavel"|"Bavel"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.25128"|"102.87795"
"Botum Sakor"|"Botum Sakor"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.1872"|"103.47117"
"Bourei Cholsar"|"Bourei Cholsar"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.83431"|"105.01851"
"Chamkar Leu"|"Chamkar Leu"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.30851"|"105.28186"
"Chantrea"|"Chantrea"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.98431"|"106.12486"
"Cheung Prey"|"Cheung Prey"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.05685"|"105.07475"
"Chhloung"|"Chhloung"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.2561"|"105.97004"
"Chhuk"|"Chhuk"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.83644"|"104.45528"
"Chi Kraeng"|"Chi Kraeng"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.12234"|"104.34627"
"Chum Kiri"|"Chum Kiri"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.92522"|"104.42185"
"Damnak Chang'aeur"|"Damnak Chang’aeur"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.53021"|"104.36881"
"Dangkao"|"Dangkao"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.56173"|"104.85553"
"Kaev Seima"|"Kaev Seima"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.18739"|"106.88061"
"Kampong Cham"|"Kampong Cham"|"KH"|"Cambodia"|61750|"Asia/Phnom_Penh"|"11.99339"|"105.4635"
"Kampong Chhnang"|"Kampong Chhnang"|"KH"|"Cambodia"|75244|"Asia/Phnom_Penh"|"12.25"|"104.66667"
"Kampong Leaeng"|"Kampong Leaeng"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.27446"|"104.72737"
"Kampong Leav"|"Kampong Leav"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.49308"|"105.34318"
"Kampong Seila"|"Kampong Seila"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.09167"|"103.90078"
"Kampong Speu"|"Kampong Speu"|"KH"|"Cambodia"|33231|"Asia/Phnom_Penh"|"11.45332"|"104.52085"
"Kampong Thom"|"Kampong Thom"|"KH"|"Cambodia"|19951|"Asia/Phnom_Penh"|"12.71112"|"104.88873"
"Kampong Trabaek"|"Kampong Trabaek"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.14379"|"105.48275"
"Kampong Trach"|"Kampong Trach"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.55847"|"104.46753"
"Kampot"|"Kampot"|"KH"|"Cambodia"|22691|"Asia/Phnom_Penh"|"10.61041"|"104.18145"
"Kampot"|"Kampot"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.60421"|"104.25611"
"Kamrieng"|"Kamrieng"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.08806"|"102.49074"
"Kandal Stueng"|"Kandal Stueng"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.4135"|"104.82648"
"Kang Meas"|"Kang Meas"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.94627"|"105.27491"
"Kaoh Soutin"|"Kaoh Soutin"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.88548"|"105.42782"
"Kiri Vongs"|"Kiri Vongs"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"10.63781"|"104.87319"
"Koah Thum"|"Koah Thum"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.12421"|"105.05722"
"Koas Krala"|"Koas Krala"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"12.75588"|"103.25514"
"Koh Kong"|"Koh Kong"|"KH"|"Cambodia"|33134|"Asia/Phnom_Penh"|"11.61531"|"102.9838"
"Koun Mom"|"Koun Mom"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.57767"|"106.77289"
"Kralanh"|"Kralanh"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.60535"|"103.41903"
"Kratie"|"Kratié"|"KH"|"Cambodia"|19975|"Asia/Phnom_Penh"|"12.48811"|"106.01879"
"Krong Kep"|"Krong Kep"|"KH"|"Cambodia"|11658|"Asia/Phnom_Penh"|"10.48291"|"104.31672"
"Kuleaen"|"Kuleaen"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"13.82147"|"104.69824"
"Leuk Daek"|"Leuk Daek"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.1751"|"105.2292"
"Lumphat"|"Lumphat"|"KH"|"Cambodia"|19205|"Asia/Phnom_Penh"|"13.49146"|"106.98022"
"Me Sang"|"Me Sang"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.32761"|"105.54605"
"Mean Chey"|"Mean Chey"|"KH"|"Cambodia"|0|"Asia/Phnom_Penh"|"11.53264"|"104.93662"
